id,Nome Cargo,Senioridade,Setor,Criado_em,Upload_em
e2fafda8-e35b-4e6b-945e-8c623db62b6a,Projetista mecânico,PLENO,RH,01-30-2023,01-30-2023
de2b7c21-ac36-438d-8501-5b3a7b9f3829,Seringueiro,PLENO,Administrativo,01-30-2023,01-30-2023
0edfda9c-1807-431e-aba3-e8dd6ed8810f,Profissional de linguística,PLENO,Vendas,01-30-2023,01-30-2023
20fe95b3-4236-4bf2-9b9f-b05a5f9f637e,Coveiro/Sepultador,PLENO,Vendas,01-30-2023,01-30-2023
a47cde6b-1176-4df0-83e3-216fe400944d,Avalista,PLENO,Marketing,01-30-2023,01-30-2023
6645775a-67e9-4d6a-b7d6-f4c0ffeeaf20,Dançarino,PLENO,Administrativo,01-30-2023,01-30-2023
0556ab88-2d8b-4ef5-b882-9ac6e8705759,Nefrologista,PLENO,Administrativo,01-30-2023,01-30-2023
df6e1ec0-103d-4cc7-966a-73aaac369dbe,Capataz,PLENO,TI,01-30-2023,01-30-2023
07f747ee-c969-48a5-873e-081cf1b24394,Gandula,PLENO,RH,01-30-2023,01-30-2023
01a40ec4-0c7f-4856-8291-232a133f7a51,Profissional de comércio exterior,PLENO,RH,01-30-2023,01-30-2023
faa0d77f-ca19-452c-af75-4c714b49d0a0,Tecnólogo em silvicultura,PLENO,Marketing,01-30-2023,01-30-2023
368a7a78-11b6-4767-a6ad-7e63ebd25477,Retificador,PLENO,TI,01-30-2023,01-30-2023
83564481-7fa6-4063-8c27-fa1684d7fb7e,Revisor,PLENO,Administrativo,01-30-2023,01-30-2023
561bf395-2826-491e-9652-87b8d40c1abb,Servente-de-obras,PLENO,Vendas,01-30-2023,01-30-2023
e859e020-4bac-494d-a32f-244abc1b83c8,Massagista,PLENO,Vendas,01-30-2023,01-30-2023
a567ed59-0a09-41b4-953c-3677cf58e5d3,Cambista,PLENO,Vendas,01-30-2023,01-30-2023
fbc00c88-fb79-4e8f-9497-2ad212564836,Radiologista,PLENO,RH,01-30-2023,01-30-2023
b7b7651e-040d-43ce-86d1-a44fa9644c6f,Garimpeiro,PLENO,TI,01-30-2023,01-30-2023
8f823a11-f731-4dab-a847-5598e929a70c,Gravurista,PLENO,RH,01-30-2023,01-30-2023
cca96d75-a9d9-4f99-bb1b-e1f5caac1c98,Engenheiro de transportes,PLENO,TI,01-30-2023,01-30-2023
8458a4a0-1ce6-4b54-9e8d-f5d6057b54c9,Engraxate,PLENO,Marketing,01-30-2023,01-30-2023
7d10d46a-5531-4ffa-a32a-4de541ad8a79,Agrimensor,PLENO,Vendas,01-30-2023,01-30-2023
fee33f09-14a7-4bed-8c8a-b1e45dcf9608,Ourives,PLENO,Marketing,01-30-2023,01-30-2023
626fcd29-2573-40e1-adc9-9dca1fc39a5f,Psicopedagogo,PLENO,Marketing,01-30-2023,01-30-2023
e26f186e-c533-4f2b-bf24-0134a6212443,Advogado,PLENO,Administrativo,01-30-2023,01-30-2023
7508579f-9950-4f5d-85cc-fce70378d94a,Petroleiro,PLENO,Marketing,01-30-2023,01-30-2023
3f861517-b4c8-4710-a40c-e2aab2068fab,Técnico em radiologia,PLENO,Administrativo,01-30-2023,01-30-2023
a9787f58-aceb-4ba2-9210-1bd92b9e47c7,Astronauta,PLENO,Marketing,01-30-2023,01-30-2023
ebf8e68b-b9af-462f-8aef-cc9ecd3acbfe,Açougueiro,PLENO,Marketing,01-30-2023,01-30-2023
e641c965-d131-4b4f-9c82-df4d6e510d6f,Cientista político,PLENO,TI,01-30-2023,01-30-2023
e3b8931b-cbe1-409e-af4f-b2ceff073663,Designer de produto ou desenhista industrial,PLENO,Vendas,01-30-2023,01-30-2023
197be5c2-f41d-4216-85d6-5c36c20b1a8a,Gestor de tecnologia da informação,PLENO,RH,01-30-2023,01-30-2023
5ee51fbd-b459-40cf-9df9-973bd9e32e3f,Boticário,PLENO,Administrativo,01-30-2023,01-30-2023
b0ae0fdb-012e-4bf5-9900-cef93409cf5a,Marceneiro,PLENO,RH,01-30-2023,01-30-2023
de18e7a6-a08f-4f00-b826-c35089cc5cf3,Contra regra,PLENO,RH,01-30-2023,01-30-2023
a714156b-cd09-4c6f-93b8-af3585756ffe,Ourives,PLENO,Vendas,01-30-2023,01-30-2023
344b3349-da97-491a-b200-5fcf5271ee1b,Fisiculturista,PLENO,Administrativo,01-30-2023,01-30-2023
365f0d2d-889d-4e9c-b5e5-911bd5a756b9,Ortesista,PLENO,TI,01-30-2023,01-30-2023
d0132ec9-9db1-4ceb-b25c-981ed4629479,Motofrete,PLENO,Administrativo,01-30-2023,01-30-2023
7c4c32ae-8aa4-47d7-b1ec-ae87e7dc7277,Teólogo,PLENO,RH,01-30-2023,01-30-2023
f0ea3c26-4d88-4476-b95d-aa4a97aae109,Endocrinologista,PLENO,Administrativo,01-30-2023,01-30-2023
b735bb8d-b4a3-43e7-8e06-e7b3fac19805,Chargista,PLENO,Administrativo,01-30-2023,01-30-2023
05544428-ffae-439e-ac84-e66dfa395561,Lutador de luta livre,PLENO,Administrativo,01-30-2023,01-30-2023
2a1951c2-1cb7-4b05-940e-d2cfcf86850b,Coach,PLENO,Marketing,01-30-2023,01-30-2023
211fa481-d08a-430f-9bd5-dcf8cb1a59b8,Teólogo,PLENO,RH,01-30-2023,01-30-2023
18861988-03df-42ab-a920-90b04c337950,Editor de mesa de corte,PLENO,Administrativo,01-30-2023,01-30-2023
c3ae545c-725c-442f-abe8-b6b00d9da9ab,Instalador de linha telefônica,PLENO,Administrativo,01-30-2023,01-30-2023
e18fa62c-2b7e-477a-964a-a7579a16509d,Embalador,PLENO,Administrativo,01-30-2023,01-30-2023
3f91a05a-ab56-4454-a5ca-2ff9be3db72b,Administrador público,PLENO,Vendas,01-30-2023,01-30-2023
b8539ae6-dcb5-4205-9440-df3da02964d6,Tecnólogo em rochas ornamentais,PLENO,Vendas,01-30-2023,01-30-2023
a11c315f-8c7c-4ea3-892d-bee1465ad84d,Guarda ou policial rodoviário,PLENO,RH,01-30-2023,01-30-2023
242e42d4-3048-40f4-89ea-fbd11357b885,Major,PLENO,RH,01-30-2023,01-30-2023
65d26dea-a217-4de0-9189-b51c1bdf37d4,Passador,PLENO,Vendas,01-30-2023,01-30-2023
70db2d4e-2e39-43aa-8327-b69950f3d28e,Engenheiro agrícola,PLENO,Administrativo,01-30-2023,01-30-2023
e275e1d4-8503-4717-b413-03057c450a26,Garimpeiro,PLENO,Marketing,01-30-2023,01-30-2023
0dead638-bfd3-457f-a23e-4712f101b81a,Escrivão,PLENO,Marketing,01-30-2023,01-30-2023
71914faa-3b79-4100-9668-38f679ed5d3c,Leiteiro,PLENO,RH,01-30-2023,01-30-2023
7670f79b-2a34-4498-8133-223b9d3cb407,Moldureiro,PLENO,Vendas,01-30-2023,01-30-2023
79cfe922-6f35-4a9b-89b7-2008a6188fa8,Cobrador de pedágio,PLENO,Administrativo,01-30-2023,01-30-2023
8930620d-8a95-4ed9-bd73-bece6e0b5876,Empregado doméstico,PLENO,TI,01-30-2023,01-30-2023
5fbd4169-446c-4bd5-8b49-35ade7589cd1,Maquiador,PLENO,Administrativo,01-30-2023,01-30-2023
7234423d-6728-43d2-8e6b-5ae22575b3b3,Radioterapêutico,PLENO,Vendas,01-30-2023,01-30-2023
11ad7c29-c775-4c54-a78b-4eae0eda18a1,Aeroviário,PLENO,RH,01-30-2023,01-30-2023
aa88a654-7842-47a6-89e7-50a358cdaeab,Oculista,PLENO,Administrativo,01-30-2023,01-30-2023
ed229d0a-73f9-4fb2-bc4f-899dfbb24a15,Investigador de Polícia,PLENO,Marketing,01-30-2023,01-30-2023
4a4bca6f-0f4c-412e-9626-3bf68e88618f,Cadeirinha,PLENO,TI,01-30-2023,01-30-2023
eaf90a1f-b89a-4fbb-a3d9-a412adabc4b7,Podólogo,PLENO,Administrativo,01-30-2023,01-30-2023
c5f06750-12fc-433b-8b1e-2b32853b7a61,Engenheiro de horticultura,PLENO,RH,01-30-2023,01-30-2023
0d00b0c5-3050-4191-9a51-424080319dfc,Escriturário,PLENO,RH,01-30-2023,01-30-2023
31aa9500-f5cc-4242-b236-9861e680c1c0,Orientador educacional,PLENO,Marketing,01-30-2023,01-30-2023
b957d65f-4e72-48ea-be76-c1529683709a,Mãe social,PLENO,Vendas,01-30-2023,01-30-2023
a207cbb9-8ba3-45b2-905a-eaa10ff3f5c2,Obstetra,PLENO,TI,01-30-2023,01-30-2023
a7734908-f292-4f5c-8364-e9eb4c0e8e97,Moldador,PLENO,Administrativo,01-30-2023,01-30-2023
a1e87066-12b1-4ebd-a6c9-82426ecc5bb8,Pára-quedista,PLENO,RH,01-30-2023,01-30-2023
33101b34-756c-4ecc-9f7f-72f59af7f031,Conferente de recebimento,PLENO,Vendas,01-30-2023,01-30-2023
b7e533c5-5565-40f3-a1e6-128807287e63,Meteorologista,PLENO,Administrativo,01-30-2023,01-30-2023
fd295489-ce89-4924-bdb8-3c075a055c36,Transportador,PLENO,Marketing,01-30-2023,01-30-2023
51c77514-c58a-4f65-bbb3-f1703862f4f6,Administrador público,PLENO,Vendas,01-30-2023,01-30-2023
68eea0bb-defd-4ae5-b177-e60aa80fb4ef,Profissional de informática,PLENO,RH,01-30-2023,01-30-2023
2df5ef47-86b9-4327-9890-29914a3e5c01,Controller,PLENO,RH,01-30-2023,01-30-2023
46cec44f-a829-4513-9b31-491caeeaafc5,Controller,PLENO,Vendas,01-30-2023,01-30-2023
da018d6e-2de7-49be-a583-1f742a16e862,Operador de vídeo,PLENO,RH,01-30-2023,01-30-2023
d3cd932d-e973-4139-ae30-73e4a47406c1,Letrista,PLENO,RH,01-30-2023,01-30-2023
2d83a39f-6a4c-42b9-9f0a-af84b12ae0f6,Auxiliar administrativo,PLENO,Marketing,01-30-2023,01-30-2023
eb7ecff3-43e5-4b88-b6a6-7277b6045267,Cartunista,PLENO,Marketing,01-30-2023,01-30-2023
4e93c00f-6838-46c0-8845-acca99985990,Comprador,PLENO,Vendas,01-30-2023,01-30-2023
f4d2b8a5-4a8a-4fc5-93b5-dd153b05ddf5,Meeiro,PLENO,Administrativo,01-30-2023,01-30-2023
3af3db21-b8bc-40b6-af8b-def09fccd22c,Administrador de redes,PLENO,Marketing,01-30-2023,01-30-2023
80b6b25a-7b9b-46e3-981d-33a33f19a2d4,Odontopediatra,PLENO,Administrativo,01-30-2023,01-30-2023
0eed9911-ce0f-4e6a-b461-f6c2e2e929b3,Pedagogo,PLENO,RH,01-30-2023,01-30-2023
89779cdb-6fec-4339-be2e-bae2878aa710,Representante comercial,PLENO,RH,01-30-2023,01-30-2023
d471ad99-f82e-4ec5-a13a-c8d228739526,Instrumentista musical,PLENO,Administrativo,01-30-2023,01-30-2023
2ccc2700-eead-431f-878a-dec5573eb348,Engenheiro de segurança do trabalho,PLENO,RH,01-30-2023,01-30-2023
41c9a402-15c5-49ce-b044-7c373c7c9a9b,Chargista,PLENO,Administrativo,01-30-2023,01-30-2023
92dce27f-eecb-44d7-9ed2-95889fef16d7,Embalador,PLENO,Vendas,01-30-2023,01-30-2023
a240accb-d060-4070-a213-e11c2e875332,Profissional de hotelaria,PLENO,TI,01-30-2023,01-30-2023
84879e0e-2650-4fb9-882d-f9fe2a38a805,Mensageiro,PLENO,Marketing,01-30-2023,01-30-2023
ecd7bb86-cf34-4e76-9876-3d6dd7562c08,Psicólogo,PLENO,Marketing,01-30-2023,01-30-2023
9a71af37-2d4d-4f27-9dd6-db8266d8172e,Tradutor,PLENO,RH,01-30-2023,01-30-2023
03edec73-5c29-4b05-98af-d38877706cba,Optometrista,PLENO,RH,01-30-2023,01-30-2023
b73ae307-9e64-4780-b206-03d54ec7bf65,Médico cirurgião,PLENO,TI,01-30-2023,01-30-2023
2092898e-77f3-4f70-9ea5-1e54ae1904d1,Corretor da bolsa de valores,PLENO,RH,01-30-2023,01-30-2023
1213617b-868f-440b-bb31-f4b6e2324832,Geradorista,PLENO,Marketing,01-30-2023,01-30-2023
1d0d0991-7ff2-455e-8910-040b4d1dac2d,Capelão,PLENO,Administrativo,01-30-2023,01-30-2023
1c176111-cc3a-4269-b8ee-e28e7fa27728,Tatuador,PLENO,Administrativo,01-30-2023,01-30-2023
8010745b-0149-4a57-9f79-56d071be4407,Classificador contábil,PLENO,RH,01-30-2023,01-30-2023
3835cf77-7983-42fd-9615-ab5f55c6628e,Pizzaiolo,PLENO,RH,01-30-2023,01-30-2023
8fdd49de-b10f-4936-96f1-00a6fade1711,Profissional de educação física,PLENO,Administrativo,01-30-2023,01-30-2023
fb6ad446-b107-4d23-b306-7c69b676afcb,Tosador,PLENO,Administrativo,01-30-2023,01-30-2023
cd02635e-2f23-4f4d-b756-b148b49df7db,Fresador,PLENO,Administrativo,01-30-2023,01-30-2023
1418739e-2d4c-4a00-88b7-a37e9df29df6,Apontador de mão-de-obra,PLENO,Marketing,01-30-2023,01-30-2023
263e9af8-35e9-447a-9017-9b849800f5fa,Radialista,PLENO,Administrativo,01-30-2023,01-30-2023
32879140-7171-44f9-af23-1348e06da6db,Empregado doméstico,PLENO,Administrativo,01-30-2023,01-30-2023
89ddc301-673d-4a58-a1a1-6dbbdd6136d9,Psiquiatra,PLENO,RH,01-30-2023,01-30-2023
1a3bc2ca-57a5-4b91-9069-21a976bf1381,Escultor,PLENO,RH,01-30-2023,01-30-2023
3c3b6fdc-970b-47cd-b195-67e369ca7144,Mestre cervejeiro,PLENO,RH,01-30-2023,01-30-2023
4d00f0a3-e59b-459c-bf55-d4162cbcce4f,Neurocirurgião,PLENO,RH,01-30-2023,01-30-2023
902f12b0-8d37-45a9-8961-9c4c05f22245,Transcritor,PLENO,Vendas,01-30-2023,01-30-2023
370664ca-9724-42f3-aad2-7bfd2c4fa9fc,Optometrista,PLENO,RH,01-30-2023,01-30-2023
40225602-81a6-4780-bc94-2b62c307d6b3,Instrumentista musical,PLENO,Vendas,01-30-2023,01-30-2023
b184238f-1f89-42c6-951b-175e7e6b8126,Ator,PLENO,TI,01-30-2023,01-30-2023
ed2e29fe-8386-4a4f-bc50-5f63d752ef61,Engenheiro de ergonomia,PLENO,Administrativo,01-30-2023,01-30-2023
08dd09cc-370e-4091-ae59-0ed9b2180a71,Capelão,PLENO,Marketing,01-30-2023,01-30-2023
2cdfcdf9-3644-4edd-81d5-bf0443dbe23e,Estivador,PLENO,RH,01-30-2023,01-30-2023
193e280c-1dcf-4f2f-91b6-84f1057f5840,Massagista,PLENO,Marketing,01-30-2023,01-30-2023
5bd1f4c3-d7e1-437f-ba30-d1cb47ba91d5,Historiador,PLENO,Marketing,01-30-2023,01-30-2023
1d72b5cb-ff5d-4c27-8fe2-f69e85682af8,Apontador de mão-de-obra,PLENO,RH,01-30-2023,01-30-2023
287ffece-d45a-4f80-b89e-5525eb5c822a,Cancerologista ou Oncologista,PLENO,RH,01-30-2023,01-30-2023
b0b7f059-fc98-4c6f-82e8-c0658a02fd03,Profissional de reciclagem,PLENO,RH,01-30-2023,01-30-2023
015c5a55-51cf-4f03-b4cf-dede6678a7ef,Orientador educacional,PLENO,Vendas,01-30-2023,01-30-2023
1868dbd4-2dee-4fa5-b42f-81d001039619,Contra regra,PLENO,TI,01-30-2023,01-30-2023
7609f6c6-849d-4cb1-975d-e39878d1f902,Terapeuta Holístico,PLENO,Vendas,01-30-2023,01-30-2023
e19de818-9ac5-496a-80e9-61af8a9bdcf1,Figurante,PLENO,RH,01-30-2023,01-30-2023
79c0ffcb-ed9b-4919-ae78-9174507618ba,Engenheiro de manufatura,PLENO,RH,01-30-2023,01-30-2023
e0f8dc0b-8157-4df0-9f51-63709360e518,Radiologista,PLENO,TI,01-30-2023,01-30-2023
ee41d5df-6118-405e-b160-a35a83e01027,Educador integrado à saúde pública,PLENO,Vendas,01-30-2023,01-30-2023
c9137a7a-7ea6-41b8-a92f-554cf3edd72e,Porteiro,PLENO,Marketing,01-30-2023,01-30-2023
372181ae-a490-46f9-955c-cfd65568529d,Professor,PLENO,RH,01-30-2023,01-30-2023
dcd55ec7-d568-4296-ac18-ec3cf123618b,Gerente de vendas,PLENO,Marketing,01-30-2023,01-30-2023
d291c1b9-b93d-4be3-8d08-b522172fc3e1,Tecnólogo em desenvolvimento social,PLENO,Vendas,01-30-2023,01-30-2023
f467dbc7-c144-458f-a609-f1f64a6c9eec,Engenheiro sanitarista,PLENO,Vendas,01-30-2023,01-30-2023
3ec50b11-c1bb-47d0-81ba-79b9f4b4bb84,Jardineiro,PLENO,Administrativo,01-30-2023,01-30-2023
e2bd13be-5410-4e8a-961e-8eddbd034351,Catador de material reciclável,PLENO,RH,01-30-2023,01-30-2023
d4e02846-aec5-44d9-82b3-9a6f37bb469a,Atuário,PLENO,TI,01-30-2023,01-30-2023
80b8f17e-3431-48e5-ab0e-c1729308ad3b,Músico,PLENO,RH,01-30-2023,01-30-2023
dff531bc-88d0-4baf-97f1-3b1fc5e22f98,Broker/Corretor da bolsa de valores,PLENO,RH,01-30-2023,01-30-2023
bb38408d-4428-482c-9925-d996082a5bc4,Sexólogo,PLENO,Marketing,01-30-2023,01-30-2023
d74adad9-71ed-4ca4-bc5b-79936078c24e,Ceramista,PLENO,Administrativo,01-30-2023,01-30-2023
be2385ce-527e-456e-a3e5-3f36aab57958,Embalsamador,PLENO,RH,01-30-2023,01-30-2023
25b4f6f7-f1e2-4ade-8177-9d206b369d89,Geólogo,PLENO,Administrativo,01-30-2023,01-30-2023
6d32139a-b1e3-4586-810a-c789eddd54c0,Capitão,PLENO,Vendas,01-30-2023,01-30-2023
1fbb4877-54ab-4a3a-9544-e634901aa782,Técnico de gesso,PLENO,Marketing,01-30-2023,01-30-2023
3fc07e59-811f-426b-8ffd-886ba56a6bb5,Barbeiro,PLENO,Administrativo,01-30-2023,01-30-2023
03509961-0858-44cd-951b-0d3e6c04192e,Técnico em desporto,PLENO,Administrativo,01-30-2023,01-30-2023
c8ae1013-07dc-4a9c-a2af-8220ebf3fc6b,Assessor parlamentar,PLENO,Vendas,01-30-2023,01-30-2023
2c46b4f1-cea5-432e-8275-49a8cbc08336,Atleta de canoagem,PLENO,Administrativo,01-30-2023,01-30-2023
baede1ad-4a63-4f4c-980f-ad95b6cc02d1,Gestor público,PLENO,TI,01-30-2023,01-30-2023
d8480c8e-5d45-4fce-a669-65ec6a19b1b8,Dublador,PLENO,Marketing,01-30-2023,01-30-2023
7ada4dcb-fc9c-4f11-a789-c239762224fe,Engenheiro de petróleo,PLENO,TI,01-30-2023,01-30-2023
45d077c0-3aaa-4b92-8ccd-612954fd51c5,Espeleologista,PLENO,TI,01-30-2023,01-30-2023
577d4f3b-d1c3-4f00-b1ea-67a51d0e9b82,Ortopedista,PLENO,TI,01-30-2023,01-30-2023
6ca0f98a-a0c8-406e-b61a-813ca55f5c38,Repositor,PLENO,Vendas,01-30-2023,01-30-2023
1b5b138e-21d4-4ebc-9cd4-8fe24d74ccb3,Produtor fonográfico,PLENO,Vendas,01-30-2023,01-30-2023
4a961772-d4e0-497f-9373-248d5d611b3c,Pescador,PLENO,Marketing,01-30-2023,01-30-2023
9955b904-90fe-437c-9214-5c57226559aa,Contabilista,PLENO,RH,01-30-2023,01-30-2023
1b21259c-376c-4764-bcac-3512dd5b7aca,Técnico em taquigrafia,PLENO,Vendas,01-30-2023,01-30-2023
25e8e6b0-9c7d-41ea-8614-9e222018fde1,Técnico em segurança do trabalho,PLENO,RH,01-30-2023,01-30-2023
1224cd1e-8781-4ab4-a037-8b32d941627b,Governador,PLENO,TI,01-30-2023,01-30-2023
b1769ead-b03b-40aa-9e42-bb46d5f030b9,Editor de mesa de corte,PLENO,Marketing,01-30-2023,01-30-2023
c41634cb-c69f-49b2-ba84-d7bd101a8e12,Seringueiro,PLENO,Marketing,01-30-2023,01-30-2023
5410cafc-fd5c-4fbb-b491-7942937368f8,Naturólogo,PLENO,TI,01-30-2023,01-30-2023
46ebf2d7-7962-4bdb-abb2-4489241b74a8,Grafologista,PLENO,Marketing,01-30-2023,01-30-2023
68c384cb-acfc-47b6-9973-c0a29808ff03,Impressor,PLENO,TI,01-30-2023,01-30-2023
ff8d74dc-5c6f-4556-a96b-7c9fd7beb2ed,Polidor de produção,PLENO,TI,01-30-2023,01-30-2023
c86b1457-51e0-410f-9bbd-729076cae829,Reumatologista,PLENO,TI,01-30-2023,01-30-2023
c839141f-92bd-4fc2-aec4-c35ddafc9bc9,Panfleteiro,PLENO,Marketing,01-30-2023,01-30-2023
54d9cbb9-fffc-4545-8026-d7a4f668ebc7,Instalador de linha telefônica,PLENO,Marketing,01-30-2023,01-30-2023
39fdff9e-a46f-430e-9f18-0e2bcb00d31d,Profissional de reciclagem,PLENO,Vendas,01-30-2023,01-30-2023
b9550502-7b8d-4744-996b-00ac6f1584ac,Somelier,PLENO,Marketing,01-30-2023,01-30-2023
e6194036-4494-4d7e-b7b5-2b925956b1bd,Escrivão,PLENO,Administrativo,01-30-2023,01-30-2023
e1643cab-260e-4ca4-8e73-8e8f15572d9a,Marechal,PLENO,RH,01-30-2023,01-30-2023
80cf3ecc-2f20-46f0-b309-d7ef97ecdc16,Aviador,PLENO,Marketing,01-30-2023,01-30-2023
f5473ff8-c308-4bc4-bb03-17f0eb0faa9c,Moldador,PLENO,RH,01-30-2023,01-30-2023
38157451-9b64-40c1-b0ff-e0ac53f95911,Marcador de luz,PLENO,Vendas,01-30-2023,01-30-2023
03bc2949-f0c3-46a7-a421-7915a5cf2b19,Triatleta,PLENO,TI,01-30-2023,01-30-2023
232ced2e-f028-41aa-aab5-151af149741d,Engenheiro de iluminação,PLENO,Marketing,01-30-2023,01-30-2023
f63dec7b-8ce3-43a8-8c12-5ca961625e29,Traumatologista,PLENO,Vendas,01-30-2023,01-30-2023
e5e2dcc5-2777-4e58-8205-6386d8776332,Moldureiro,PLENO,Vendas,01-30-2023,01-30-2023
ed86bdb7-8c82-4aa5-8c7a-00f0f398de51,Senador,PLENO,Vendas,01-30-2023,01-30-2023
12370ac4-6acc-4eac-bd8a-a4639f347d89,Copeiro,PLENO,RH,01-30-2023,01-30-2023
93a9c7f0-2559-4a26-be68-1ed51be68960,Classificador contábil,PLENO,Administrativo,01-30-2023,01-30-2023
9d092c13-5b58-48f6-b48f-637cfd053eb4,Traumatologista,PLENO,RH,01-30-2023,01-30-2023
fd62bff2-e714-47de-a1f7-5b8eed22a511,Pediatra,PLENO,Administrativo,01-30-2023,01-30-2023
c178421e-bac4-4078-81b8-5a6d170cb1da,Dogueiro,PLENO,Marketing,01-30-2023,01-30-2023
fbb922d3-4273-4fd7-a077-2984f1efa314,Embaixador,PLENO,Marketing,01-30-2023,01-30-2023
e5a3a540-b3f7-4964-926b-f7b6229cc17f,Cientista,PLENO,Administrativo,01-30-2023,01-30-2023
ff198487-5c3c-40ae-bb38-2e751138de3e,Tecnólogo em negócios imobiliários,PLENO,Administrativo,01-30-2023,01-30-2023
1a2e5d5b-2655-4905-8b69-ea9a32ab8a68,Caça-talentos/Olheiro,PLENO,Vendas,01-30-2023,01-30-2023
e6248ac7-23fe-4f99-b4a2-5f7aae4c1d2e,Ombudsman,PLENO,TI,01-30-2023,01-30-2023
beec4f92-8118-4fa1-872b-686869a600e1,Árbitro e mediador,PLENO,Marketing,01-30-2023,01-30-2023
51014945-75cf-4738-a51a-cfe7d53a76bc,Profissional de educação física,PLENO,Marketing,01-30-2023,01-30-2023
bf8f498e-706e-4db0-9948-f748b63b9502,Fisioterapeuta,PLENO,RH,01-30-2023,01-30-2023
271160bb-11ac-4b47-b381-faad67e533b3,Optometrista,PLENO,Marketing,01-30-2023,01-30-2023
ae457ff5-2c2b-431f-a6c8-e7c26fe4457b,Mestre-de-obras,PLENO,Vendas,01-30-2023,01-30-2023
e897eedf-c094-4eb8-a449-06064d61c7ee,Gerente de banco,PLENO,TI,01-30-2023,01-30-2023
9135015c-2496-4579-8042-518d2314ed7a,Lamboteiro,PLENO,Administrativo,01-30-2023,01-30-2023
1dd9b16a-84cc-4dc4-953e-1f7ec7377a02,Político,PLENO,Vendas,01-30-2023,01-30-2023
289bf705-0781-4341-9e2e-d07c0cf4dcb6,Profissional de áudio,PLENO,Vendas,01-30-2023,01-30-2023
fe23f591-e5a5-48d1-828f-2d094b59d34f,Policial civil,PLENO,Vendas,01-30-2023,01-30-2023
0b60745d-ebd2-453f-af76-27d271e08da2,Garçom,PLENO,RH,01-30-2023,01-30-2023
35becd99-c126-4ea3-949a-8e1a5357d2cb,Atleta de nado sincronizado,PLENO,RH,01-30-2023,01-30-2023
0e51aad1-a408-4801-bb6d-8a7ebf290c91,Copeiro,PLENO,Vendas,01-30-2023,01-30-2023
f14c5966-6da7-4d44-86ba-6d5ddc9c5d23,Somelier,PLENO,RH,01-30-2023,01-30-2023
a6d341a4-98c4-4ca5-97c5-c43fb2f6912e,Cobrador de pedágio,PLENO,TI,01-30-2023,01-30-2023
0c419437-6ea9-4db8-8200-9de976843bde,Corretor da bolsa de valores,PLENO,Administrativo,01-30-2023,01-30-2023
f9132aef-026a-4aa3-ae91-0265e5654e07,Aeroviário,PLENO,Administrativo,01-30-2023,01-30-2023
6d12404d-e147-4990-859d-63d92146b7d4,Gestor de recursos humanos,PLENO,Marketing,01-30-2023,01-30-2023
963326ad-4240-48be-a982-02d9158b2cb9,Administrador público,PLENO,Marketing,01-30-2023,01-30-2023
afa9af65-f0ad-4246-b24d-b1eee570b95e,Estoquista,PLENO,Marketing,01-30-2023,01-30-2023
47855436-31ad-4cca-8d8b-6dc9e6a3bff3,Portuário,PLENO,TI,01-30-2023,01-30-2023
b87616d6-693f-45a8-86a0-02320c467019,Confeiteiro,PLENO,Marketing,01-30-2023,01-30-2023
a778da72-d4a8-4140-8144-dc6b5ae4b7eb,Artista plástico,PLENO,Administrativo,01-30-2023,01-30-2023
694d883c-b933-4e21-ac82-13cb581afc1e,Caixa,PLENO,Vendas,01-30-2023,01-30-2023
59e9944a-cdbf-40b9-8847-2de58e3f0442,Pedicure,PLENO,Administrativo,01-30-2023,01-30-2023
4d0b3a8d-d780-4354-bfd3-9a41dc7d7286,Psicomotricista,PLENO,Marketing,01-30-2023,01-30-2023
cecd7a95-6ff3-4270-8e62-082ae56b1769,Notário,PLENO,Administrativo,01-30-2023,01-30-2023
b29ee700-3ffb-48dc-b3ca-bf7a22c0e3d6,Taifeiro,PLENO,RH,01-30-2023,01-30-2023
5beb3139-9cb1-4175-9e57-d61a81025237,Mecânico,PLENO,Administrativo,01-30-2023,01-30-2023
a9046e2f-6f47-4c64-a297-cd755ad48e8e,Promotor público/de justiça,PLENO,RH,01-30-2023,01-30-2023
13d05852-7645-4fa3-83a5-4f41aee8a121,Gandula,PLENO,RH,01-30-2023,01-30-2023
e5b71f22-f8ce-4faf-a524-f7382f974a78,Laboratorista,PLENO,TI,01-30-2023,01-30-2023
d043fac3-e681-497a-a2a1-ec3d09b7a098,Caldeireiro,PLENO,RH,01-30-2023,01-30-2023
3e9f7e3c-e04d-4a69-8199-30088a5edcf0,Ambulante,PLENO,Vendas,01-30-2023,01-30-2023
208e44d4-9d4c-4a4e-b93e-7dac1e12f7b2,Ginecologista,PLENO,RH,01-30-2023,01-30-2023
cf3c23c5-e404-4d8e-a5d6-fc129a6c8b59,Plastimodelista,PLENO,RH,01-30-2023,01-30-2023
c90360a3-3314-4096-a01c-e3b150112876,Regente,PLENO,TI,01-30-2023,01-30-2023
08cffe03-c151-4548-a138-c06ea8dbfca4,Empacotador,PLENO,TI,01-30-2023,01-30-2023
5c0c58aa-7002-4075-8aa5-a0bd74d22bc9,Bibliotecário,PLENO,Marketing,01-30-2023,01-30-2023
d90b41d2-853a-4b2c-a302-be8bb479e45a,Maquiador,PLENO,Vendas,01-30-2023,01-30-2023
